run_id,task_id,robot_id,start_zone,goal_zone,static_path_length_m,turn_count,junction_crossings_count,nominal_speed_mps,fleet_size,candidate_corridor_count,mean_nearby_robot_count,avg_nearby_robot_speed_mps,max_corridor_queue_length,reservation_count,corridor_occupancy_ratio,active_blockage_count,waiting_time_s,total_stop_time_s,mean_peer_freshness_ms,task_load_count,actual_travel_time_s
run_1789855374,rnd_task_009,robot_1,South,Central,96.03,4,2,0.46,4,2,0.03,0.06,10,66,0.169,20,295.04,291.04,500.0,8,603.74
run_1789855374,rnd_task_010,robot_2,North,South,58.58,4,2,0.46,4,2,0.1,0.01,7,46,0.149,19,199.38,195.38,500.0,6,456.94
run_1789855374,rnd_task_011,robot_3,Central,North,89.42,4,2,0.46,4,2,0.0,0.18,6,35,0.161,17,177.52,173.52,500.0,4,309.9
run_1789855374,rnd_task_012,robot_4,North,North,0.67,0,0,0.46,4,1,0.02,0.03,7,40,0.161,18,228.6,224.6,500.0,6,373.42
run_1789855374,rnd_task_013,robot_3,North,Central,6.0,1,2,0.46,4,2,0.0,0.18,7,37,0.143,8,204.2,200.2,500.0,6,391.3
run_1789855374,rnd_task_014,robot_2,North,South,54.59,4,2,0.46,4,2,0.07,0.14,10,50,0.121,18,413.34,409.34,500.0,7,629.34
run_1789855374,rnd_task_015,robot_1,South,North,0.79,0,2,0.46,4,2,0.14,0.12,8,44,0.096,18,504.18,500.18,500.0,7,710.46
run_1789855374,rnd_task_016,robot_4,Central,South,53.26,2,1,0.46,4,2,0.01,0.46,5,30,0.111,8,185.74,181.74,500.0,4,378.2
run_1789855374,rnd_task_017,robot_3,South,North,63.33,4,2,0.46,4,2,0.15,0.0,7,41,0.111,15,411.9,407.9,500.0,6,575.32
run_1789855374,rnd_task_018,robot_4,North,North,32.7,2,1,0.46,4,1,0.06,0.3,5,36,0.102,15,315.28,311.28,500.0,5,547.18
run_1789855374,rnd_task_019,robot_2,South,South,13.76,2,0,0.46,4,1,0.0,0.18,3,18,0.082,3,88.16,84.16,500.0,4,267.7
run_1789855374,rnd_task_020,robot_1,North,Central,103.68,4,2,0.46,4,2,0.04,0.1,6,29,0.111,7,143.26,139.26,500.0,3,378.98
run_1789852213,rnd_task_001,robot_1,North,South,67.9,4,2,0.46,4,2,0.02,0.0,5,35,0.103,15,409.4,405.4,500.0,5,545.82
run_1789852213,rnd_task_002,robot_2,North,North,17.2,2,1,0.46,4,1,0.03,0.0,3,18,0.077,15,231.04,227.04,500.0,4,335.68
run_1789852213,rnd_task_003,robot_3,North,North,39.48,2,1,0.46,4,1,0.07,0.0,6,41,0.104,16,412.38,408.38,500.0,6,594.02
run_1789852213,rnd_task_004,robot_4,South,South,11.19,2,0,0.46,4,1,0.11,0.0,2,11,0.072,5,97.48,93.48,500.0,3,167.2
run_1789852213,rnd_task_005,robot_4,North,Central,0.85,0,2,0.46,4,2,0.03,0.0,5,35,0.114,8,286.86,282.86,500.0,6,439.88
run_1789852213,rnd_task_006,robot_2,Central,South,0.85,0,2,0.46,4,2,0.02,0.0,6,30,0.129,7,212.7,208.7,500.0,6,371.52
run_1789852213,rnd_task_007,robot_1,North,North,17.74,2,1,0.46,4,1,0.11,0.09,7,41,0.178,11,220.18,216.18,500.0,6,348.8
run_1789852213,rnd_task_008,robot_3,South,South,15.8,2,0,0.46,4,1,0.01,0.45,8,48,0.2,9,261.32,257.32,500.0,7,359.3
run_1789852213,rnd_task_009,robot_4,South,Central,59.36,2,1,0.46,4,2,0.02,0.46,11,65,0.203,12,217.32,213.32,500.0,8,491.66
run_1789852213,rnd_task_010,robot_2,South,South,0.88,0,1,0.46,4,1,0.0,0.18,5,30,0.21,4,111.28,107.28,500.0,4,209.44
run_1789852213,rnd_task_011,robot_1,North,North,27.11,2,1,0.46,4,1,0.0,0.18,6,24,0.174,0,92.24,88.24,500.0,5,194.96
run_1789852213,rnd_task_012,robot_2,South,South,8.95,2,0,0.46,4,1,0.0,0.18,8,39,0.243,3,107.18,103.18,500.0,6,238.94
run_1789852213,rnd_task_013,robot_3,Central,South,6.0,0,2,0.46,4,2,0.09,0.12,9,53,0.211,17,205.18,201.18,500.0,6,379.42
run_1789852213,rnd_task_014,robot_1,North,South,84.62,4,2,0.46,4,2,0.0,0.0,9,54,0.261,17,167.52,163.52,500.0,6,314.66
run_1789852213,rnd_task_015,robot_4,South,South,0.67,0,1,0.46,4,1,0.18,0.24,9,37,0.194,14,123.54,119.54,500.0,6,277.96
run_1789852213,rnd_task_016,robot_2,Central,South,17.12,2,0,0.46,4,2,0.13,0.0,9,37,0.211,13,124.9,120.9,500.0,5,256.5
run_1789852213,rnd_task_017,robot_3,Central,South,83.94,4,2,0.46,4,2,0.09,0.07,7,41,0.146,13,227.16,223.16,500.0,5,438.4
run_1789852213,rnd_task_018,robot_1,Central,North,1.3,1,2,0.46,4,2,0.0,0.18,4,19,0.077,13,221.32,217.32,500.0,4,310.8
run_1789852213,rnd_task_020,robot_2,Central,South,0.49,0,2,0.46,4,2,0.05,0.04,5,24,0.09,13,263.8,259.8,500.0,2,399.94
run_1789852213,rnd_task_023,robot_2,South,South,20.62,2,0,0.46,4,1,0.07,0.0,5,24,0.144,6,106.24,102.24,500.0,0,221.88
run_1789845058,rnd_task_001,robot_4,South,North,52.88,4,2,0.46,4,2,0.12,0.0,4,23,0.11,35,227.98,223.98,500.0,3,310.2
run_1789845058,rnd_task_002,robot_3,Central,South,6.0,0,2,0.46,4,2,0.13,0.01,5,34,0.124,36,211.66,207.66,500.0,5,404.64
run_1789845058,rnd_task_003,robot_2,North,North,6.89,2,0,0.46,4,1,0.24,0.02,4,24,0.118,35,252.6,248.6,500.0,4,305.96
run_1789845058,rnd_task_004,robot_1,North,South,78.18,4,2,0.46,4,2,0.05,0.09,8,51,0.154,35,343.72,339.72,500.0,6,506.0
run_1789845058,rnd_task_005,robot_4,North,South,0.99,0,2,0.46,4,2,0.02,0.45,6,29,0.179,4,188.32,184.32,500.0,7,256.66
run_1789845058,rnd_task_006,robot_2,North,North,6.01,1,0,0.46,4,1,0.0,0.18,5,27,0.21,1,83.9,79.9,500.0,4,181.38
run_1789845058,rnd_task_007,robot_3,North,Central,67.52,2,1,0.46,4,2,0.02,0.46,11,65,0.202,4,207.34,203.34,500.0,8,495.4
run_1789845058,rnd_task_008,robot_2,North,South,60.02,4,2,0.46,4,2,0.0,0.18,11,53,0.194,3,267.64,263.64,500.0,7,431.9
run_1789845058,rnd_task_009,robot_1,South,South,11.72,2,0,0.46,4,1,0.01,0.46,5,24,0.155,0,54.48,50.48,500.0,4,205.8
run_1789845058,rnd_task_010,robot_4,South,Central,68.76,4,2,0.46,4,2,0.0,0.18,6,31,0.168,0,81.36,77.36,500.0,4,261.26
run_1789845058,rnd_task_011,robot_1,South,North,80.64,4,2,0.46,4,2,0.02,0.0,9,49,0.186,7,178.38,174.38,500.0,6,397.62
run_1789845058,rnd_task_012,robot_4,North,South,46.35,4,2,0.46,4,2,0.11,0.08,10,55,0.189,16,360.82,356.82,500.0,7,443.68
run_1789845058,rnd_task_013,robot_3,North,Central,83.07,4,2,0.46,4,2,0.0,0.0,8,37,0.172,14,165.24,161.24,500.0,5,313.62
run_1789845058,rnd_task_014,robot_2,South,North,55.23,4,2,0.46,4,2,0.14,0.0,12,59,0.191,20,231.34,227.34,500.0,6,471.5
run_1789845058,rnd_task_015,robot_1,Central,Central,0.49,0,1,0.46,4,1,0.01,0.27,9,48,0.228,14,145.28,141.28,500.0,6,315.42
run_1789845058,rnd_task_016,robot_3,North,North,16.78,2,0,0.46,4,1,0.12,0.01,8,41,0.226,6,118.34,114.34,500.0,6,266.0
run_1789845058,rnd_task_017,robot_4,South,South,31.82,2,1,0.46,4,1,0.0,0.18,4,21,0.233,4,27.58,23.58,500.0,3,128.86
run_1789845058,rnd_task_019,robot_2,Central,North,46.74,2,1,0.46,4,2,0.05,0.13,7,36,0.185,3,171.68,167.68,500.0,4,292.68
run_1789845058,rnd_task_020,robot_1,Central,Central,81.52,4,2,0.46,4,1,0.0,0.18,1,7,0.096,0,17.96,13.96,500.0,3,104.32
run_1789845058,rnd_task_021,robot_3,Central,Central,0.67,0,0,0.46,4,1,0.0,0.18,5,24,0.133,3,137.14,133.14,500.0,2,240.96
run_1789867704,rnd_task_001,robot_1,South,North,75.16,4,2,0.46,4,2,0.03,0.0,6,34,0.15,19,201.18,197.18,500.0,4,334.32
run_1789867704,rnd_task_002,robot_2,North,Central,25.99,2,0,0.46,4,2,0.2,0.03,8,46,0.178,19,318.0,314.0,500.0,5,394.36
run_1789867704,rnd_task_003,robot_4,North,Central,65.74,4,2,0.46,4,2,0.12,0.0,10,63,0.172,24,376.24,372.24,500.0,6,568.72
run_1789867704,rnd_task_004,robot_3,South,South,15.48,2,0,0.46,4,1,0.0,0.18,4,22,0.117,16,98.9,94.9,500.0,3,257.16
run_1789867704,rnd_task_005,robot_3,North,South,75.79,4,2,0.46,4,2,0.0,0.0,9,49,0.157,5,239.16,235.16,500.0,8,485.38
run_1789867704,rnd_task_006,robot_1,North,South,45.43,4,2,0.46,4,2,0.0,0.18,8,43,0.165,5,199.46,195.46,500.0,6,387.82
run_1789867704,rnd_task_007,robot_2,North,North,20.76,2,1,0.46,4,1,0.04,0.46,4,20,0.113,5,125.54,121.54,500.0,4,247.4
run_1789867704,rnd_task_008,robot_4,South,North,0.88,0,2,0.46,4,2,0.0,0.18,7,38,0.129,4,346.32,342.32,500.0,7,448.96
run_1789867704,rnd_task_009,robot_2,Central,Central,98.88,4,2,0.46,4,1,0.02,0.0,5,34,0.139,4,172.24,168.24,500.0,5,330.56
run_1789867704,rnd_task_010,robot_1,North,North,33.44,2,1,0.46,4,1,0.03,0.0,9,51,0.191,9,189.34,185.34,500.0,7,419.76
run_1789867704,rnd_task_011,robot_3,South,South,41.76,2,1,0.46,4,1,0.01,0.0,8,46,0.194,9,123.56,119.56,500.0,5,360.42
run_1789867704,rnd_task_012,robot_2,Central,Central,80.25,4,2,0.46,4,1,0.0,0.18,6,28,0.251,5,56.8,52.8,500.0,5,151.6
run_1789867704,rnd_task_013,robot_4,North,North,12.71,2,0,0.46,4,1,0.0,0.18,7,35,0.275,4,85.14,81.14,500.0,6,188.9
run_1789867704,rnd_task_014,robot_3,Central,South,51.71,2,1,0.46,4,2,0.12,0.02,9,39,0.14,9,217.76,213.76,500.0,6,414.64
run_1789867704,rnd_task_015,robot_2,South,North,71.09,4,2,0.46,4,2,0.08,0.13,11,56,0.163,9,349.46,345.46,500.0,6,528.5
run_1789867704,rnd_task_016,robot_1,Central,North,43.19,2,1,0.46,4,2,0.02,0.29,8,38,0.142,9,189.46,185.46,500.0,5,407.4
run_1789867704,rnd_task_017,robot_4,Central,Central,100.92,4,2,0.46,4,1,0.08,0.11,7,41,0.146,9,225.82,221.82,500.0,5,410.58
run_1789867704,rnd_task_018,robot_3,North,Central,32.73,2,1,0.46,4,2,0.06,0.22,6,41,0.169,1,248.2,244.2,500.0,5,354.44
run_1789867704,rnd_task_019,robot_1,North,North,17.96,2,1,0.46,4,1,0.0,0.18,4,18,0.192,0,54.62,50.62,500.0,3,135.72
run_1789867704,rnd_task_022,robot_1,North,North,28.63,2,1,0.46,4,1,0.05,0.03,7,35,0.191,1,141.04,137.04,500.0,1,272.5
run_1789849107,rnd_task_001,robot_1,North,South,44.8,4,2,0.46,4,2,0.07,0.03,7,40,0.131,24,350.9,346.9,500.0,6,457.98
run_1789849107,rnd_task_002,robot_4,Central,North,26.72,2,0,0.46,4,2,0.01,0.05,5,29,0.128,20,186.88,182.88,500.0,4,327.8
run_1789849107,rnd_task_003,robot_2,North,South,78.12,4,2,0.46,4,2,0.07,0.03,5,29,0.144,19,226.2,222.2,500.0,3,304.92
run_1789849107,rnd_task_004,robot_3,Central,North,30.7,2,1,0.46,4,2,0.08,0.0,5,29,0.123,21,265.08,261.08,500.0,5,356.74
run_1789849107,rnd_task_005,robot_2,North,North,11.19,2,0,0.46,4,1,0.06,0.0,5,24,0.135,6,179.76,175.76,500.0,6,251.06
run_1789849107,rnd_task_006,robot_4,North,Central,46.96,2,1,0.46,4,2,0.0,0.18,5,30,0.143,6,93.72,89.72,500.0,6,308.04
run_1789849107,rnd_task_007,robot_3,North,Central,0.67,0,2,0.46,4,2,0.0,0.18,6,30,0.191,2,158.12,154.12,500.0,5,251.72
run_1789849107,rnd_task_008,robot_1,Central,Central,56.59,2,1,0.46,4,1,0.01,0.0,8,49,0.158,7,266.86,262.86,500.0,7,467.0
run_1789849107,rnd_task_009,robot_2,North,North,11.91,2,0,0.46,4,1,0.0,0.18,2,13,0.123,0,72.28,68.28,500.0,5,129.94
run_1789849107,rnd_task_010,robot_3,South,Central,51.96,2,1,0.46,4,2,0.01,0.0,8,47,0.173,9,187.0,183.0,500.0,7,403.56
run_1789849107,rnd_task_011,robot_4,North,Central,29.51,2,0,0.46,4,2,0.07,0.19,5,31,0.168,6,154.54,150.54,500.0,5,308.76
run_1789849107,rnd_task_012,robot_2,North,South,0.67,0,2,0.46,4,2,0.0,0.18,7,39,0.19,8,154.42,150.42,500.0,5,304.6
run_1789849107,rnd_task_013,robot_1,Central,South,34.9,2,0,0.46,4,2,0.15,0.18,3,17,0.212,3,45.1,41.1,500.0,5,103.64
run_1789849107,rnd_task_014,robot_4,North,Central,80.61,4,2,0.46,4,2,0.02,0.09,8,46,0.211,4,173.64,169.64,500.0,7,349.9
run_1789849107,rnd_task_015,robot_2,North,North,26.33,2,1,0.46,4,1,0.05,0.27,7,31,0.161,1,141.62,137.62,500.0,6,286.32
run_1789849107,rnd_task_016,robot_1,South,North,71.18,4,2,0.46,4,2,0.03,0.0,10,48,0.157,3,277.78,273.78,500.0,5,446.14
run_1789849107,rnd_task_017,robot_3,North,North,17.82,2,0,0.46,4,1,0.0,0.18,4,18,0.139,1,110.82,106.82,500.0,3,201.62
run_1789849107,rnd_task_018,robot_3,North,Central,26.72,2,0,0.46,4,2,0.07,0.37,8,36,0.209,2,100.44,96.44,500.0,4,258.28
run_1789849107,rnd_task_019,robot_2,Central,South,74.38,4,2,0.46,4,2,0.08,0.31,8,35,0.166,2,205.28,201.28,500.0,3,312.52
run_1789849107,rnd_task_022,robot_3,Central,South,0.85,0,2,0.46,4,2,0.04,0.0,4,24,0.138,5,135.84,131.84,500.0,1,260.76
run_1789838816,rnd_task_001,robot_4,North,South,6.05,0,2,0.46,4,2,0.02,0.0,7,46,0.126,28,398.86,394.86,500.0,5,554.58
run_1789838816,rnd_task_002,robot_3,North,South,6.0,0,2,0.46,4,2,0.03,0.0,8,53,0.132,29,420.38,416.38,500.0,6,621.2
run_1789838816,rnd_task_003,robot_1,South,Central,6.0,0,2,0.46,4,2,0.05,0.05,4,22,0.138,20,148.02,144.02,500.0,3,217.96
run_1789838816,rnd_task_004,robot_2,South,North,6.0,0,2,0.46,4,2,0.04,0.01,6,40,0.135,27,243.46,239.46,500.0,4,445.5
run_1789838816,rnd_task_005,robot_1,South,North,81.77,4,2,0.46,4,2,0.01,0.38,7,49,0.128,20,287.36,283.36,500.0,6,579.8
run_1789838816,rnd_task_006,robot_2,Central,Central,94.9,4,2,0.46,4,1,0.03,0.0,5,31,0.131,12,136.56,132.56,500.0,6,352.06
run_1789838816,rnd_task_007,robot_4,South,North,6.0,1,2,0.46,4,2,0.0,0.0,8,47,0.137,21,219.18,215.18,500.0,7,509.68
run_1789838816,rnd_task_008,robot_3,North,South,0.88,0,2,0.46,4,2,0.14,0.04,5,30,0.11,20,311.84,307.84,500.0,5,399.06
run_1789838816,rnd_task_009,robot_1,South,South,22.65,2,0,0.46,4,1,0.1,0.02,7,40,0.166,13,182.8,178.8,500.0,6,348.46
run_1789838816,rnd_task_010,robot_2,North,Central,22.65,2,0,0.46,4,2,0.0,0.18,8,35,0.161,13,166.38,162.38,500.0,5,323.5
run_1789838816,rnd_task_011,robot_3,South,North,82.56,4,2,0.46,4,2,0.0,0.46,11,62,0.194,13,339.72,335.72,500.0,7,504.46
run_1789838816,rnd_task_012,robot_4,North,Central,43.07,2,1,0.46,4,2,0.0,0.18,8,42,0.182,9,178.62,174.62,500.0,5,341.42
run_1789838816,rnd_task_013,robot_2,North,South,51.16,4,2,0.46,4,2,0.03,0.4,9,44,0.139,10,259.68,255.68,500.0,7,474.54
run_1789838816,rnd_task_014,robot_1,Central,South,6.0,0,2,0.46,4,2,0.0,0.0,8,43,0.143,10,132.0,128.0,500.0,6,448.16
run_1789838816,rnd_task_015,robot_4,Central,North,21.89,2,0,0.46,4,2,0.0,0.18,5,20,0.154,4,97.14,93.14,500.0,4,182.28
run_1789838816,rnd_task_016,robot_3,South,North,77.44,4,2,0.46,4,2,0.02,0.3,11,63,0.183,18,364.56,360.56,500.0,7,523.44
run_1789838816,rnd_task_017,robot_4,Central,Central,75.93,4,2,0.46,4,1,0.08,0.0,5,24,0.151,8,118.56,114.56,500.0,5,225.26
run_1789838816,rnd_task_018,robot_1,North,South,80.64,4,2,0.46,4,2,0.0,0.0,10,54,0.178,16,292.12,288.12,500.0,5,460.0
run_1789838816,rnd_task_019,robot_2,North,North,0.67,0,0,0.46,4,1,0.03,0.19,9,47,0.19,16,175.86,171.86,500.0,4,367.46
run_1789838816,rnd_task_020,robot_4,South,North,60.98,4,2,0.46,4,2,0.04,0.0,7,38,0.131,12,233.38,229.38,500.0,3,443.14
run_1789843008,rnd_task_001,robot_1,North,Central,46.23,2,1,0.46,4,2,0.05,0.23,3,16,0.05,15,338.6,334.6,500.0,4,477.22
run_1789843008,rnd_task_002,robot_4,North,South,0.85,0,2,0.46,4,2,0.0,0.28,6,34,0.081,18,435.9,431.9,500.0,6,615.56
run_1789843008,rnd_task_003,robot_3,North,North,24.06,2,1,0.46,4,1,0.09,0.08,4,22,0.068,14,358.72,354.72,500.0,5,496.42
run_1789843008,rnd_task_004,robot_2,North,Central,6.0,0,2,0.46,4,2,0.1,0.1,3,16,0.054,14,311.08,307.08,500.0,3,442.2
run_1789843008,rnd_task_005,robot_2,North,South,77.31,4,2,0.46,4,2,0.09,0.27,8,41,0.201,8,173.98,169.98,500.0,7,318.62
run_1789843008,rnd_task_006,robot_1,North,North,10.43,2,0,0.46,4,1,0.02,0.0,8,40,0.211,8,104.32,100.32,500.0,5,275.1
run_1789843008,rnd_task_007,robot_3,South,North,67.63,4,2,0.46,4,2,0.05,0.33,10,54,0.157,12,329.56,325.56,500.0,7,534.84
run_1789843008,rnd_task_008,robot_4,South,Central,79.34,4,2,0.46,4,2,0.0,0.18,5,26,0.149,5,109.04,105.04,500.0,5,254.56
run_1789843008,rnd_task_009,robot_1,North,North,42.81,2,1,0.46,4,1,0.08,0.04,8,38,0.109,14,261.2,257.2,500.0,8,514.62
run_1789843008,rnd_task_010,robot_2,North,North,24.58,2,1,0.46,4,1,0.2,0.15,7,32,0.122,9,212.94,208.94,500.0,6,392.08
run_1789843008,rnd_task_011,robot_4,Central,North,0.85,0,2,0.46,4,2,0.21,0.08,5,28,0.165,7,105.74,101.74,500.0,4,241.7
run_1789843008,rnd_task_012,robot_3,North,North,31.97,2,1,0.46,4,1,0.07,0.0,6,24,0.141,10,71.62,67.62,500.0,6,255.28
run_1789843008,rnd_task_013,robot_4,South,North,61.24,4,2,0.46,4,2,0.05,0.07,8,47,0.162,9,295.6,291.6,500.0,7,431.98
run_1789843008,rnd_task_014,robot_2,North,North,2.24,2,0,0.46,4,1,0.04,0.15,6,29,0.201,6,73.22,69.22,500.0,5,209.38
run_1789843008,rnd_task_015,robot_1,North,South,6.0,1,2,0.46,4,2,0.04,0.25,6,43,0.178,8,213.8,209.8,500.0,7,382.58
run_1789843008,rnd_task_016,robot_3,North,North,14.75,2,0,0.46,4,1,0.09,0.24,7,35,0.212,3,94.62,90.62,500.0,4,244.94
run_1789843008,rnd_task_017,robot_2,North,Central,0.67,0,2,0.46,4,2,0.09,0.13,6,43,0.173,11,186.6,182.6,500.0,6,370.0
run_1789843008,rnd_task_018,robot_3,Central,South,68.02,4,2,0.46,4,2,0.2,0.23,7,32,0.141,15,241.72,237.72,500.0,4,326.78
run_1789843008,rnd_task_019,robot_4,North,South,72.39,4,2,0.46,4,2,0.1,0.06,9,53,0.178,20,273.22,269.22,500.0,4,449.6
run_1789843008,rnd_task_020,robot_1,North,North,30.95,2,1,0.46,4,1,0.08,0.17,8,40,0.179,12,178.98,174.98,500.0,3,346.6
run_1789841967,rnd_task_001,robot_1,North,South,61.27,4,2,0.46,4,2,0.01,0.0,5,28,0.094,10,401.4,397.4,500.0,6,470.58
run_1789841967,rnd_task_002,robot_4,North,North,15.92,2,1,0.46,4,1,0.0,0.18,2,12,0.047,9,229.76,225.76,500.0,3,337.5
run_1789841967,rnd_task_003,robot_2,South,Central,97.58,4,2,0.46,4,2,0.08,0.07,4,22,0.074,10,177.74,173.74,500.0,4,407.12
run_1789841967,rnd_task_004,robot_3,North,South,73.75,4,2,0.46,4,2,0.01,0.46,4,22,0.084,10,286.64,282.64,500.0,4,405.4
run_1789841967,rnd_task_005,robot_4,South,South,41.52,2,1,0.46,4,1,0.03,0.0,7,40,0.129,9,243.88,239.88,500.0,7,464.2
run_1789841967,rnd_task_006,robot_2,South,North,64.38,4,2,0.46,4,2,0.0,0.18,4,19,0.104,4,167.7,163.7,500.0,4,268.32
run_1789841967,rnd_task_007,robot_3,Central,North,27.33,2,0,0.46,4,2,0.04,0.0,6,25,0.11,8,188.3,184.3,500.0,5,364.24
run_1789841967,rnd_task_008,robot_1,Central,North,0.49,0,2,0.46,4,2,0.09,0.0,5,24,0.096,8,210.38,206.38,500.0,6,374.86
run_1789841967,rnd_task_009,robot_2,North,South,57.94,4,2,0.46,4,2,0.21,0.08,7,40,0.148,17,275.96,271.96,500.0,7,419.6
run_1789841967,rnd_task_010,robot_3,North,North,26.03,2,1,0.46,4,1,0.08,0.01,7,29,0.148,13,149.62,145.62,500.0,4,284.26
run_1789841967,rnd_task_011,robot_4,North,Central,79.12,4,2,0.46,4,2,0.09,0.05,7,44,0.148,14,307.58,303.58,500.0,8,459.3
run_1789841967,rnd_task_012,robot_1,North,Central,6.0,1,2,0.46,4,2,0.04,0.3,7,42,0.166,13,141.82,137.82,500.0,5,373.44
run_1789841967,rnd_task_013,robot_3,North,North,14.4,2,1,0.46,4,1,0.0,0.18,4,13,0.143,1,35.84,31.84,500.0,4,125.56
run_1789841967,rnd_task_014,robot_2,North,Central,36.41,2,0,0.46,4,2,0.04,0.0,8,42,0.129,6,318.26,314.26,500.0,7,481.2
run_1789841967,rnd_task_015,robot_1,South,Central,0.99,0,2,0.46,4,2,0.1,0.15,8,42,0.125,14,215.48,211.48,500.0,6,497.26
run_1789841967,rnd_task_016,robot_3,North,South,60.29,4,2,0.46,4,2,0.08,0.13,6,30,0.132,5,242.76,238.76,500.0,4,349.38
run_1789841967,rnd_task_017,robot_4,North,Central,40.86,2,1,0.46,4,2,0.0,0.18,5,29,0.121,5,183.04,179.04,500.0,5,364.82
run_1789841967,rnd_task_018,robot_3,South,Central,83.93,4,2,0.46,4,2,0.0,0.18,6,31,0.193,21,116.24,112.24,500.0,5,238.02
run_1789841967,rnd_task_019,robot_2,North,North,11.19,2,0,0.46,4,1,0.31,0.03,7,36,0.211,22,129.98,125.98,500.0,4,245.92
run_1789841967,rnd_task_021,robot_1,Central,North,37.05,2,1,0.46,4,2,0.0,0.18,5,24,0.274,11,53.06,49.06,500.0,2,131.54
run_1789853261,rnd_task_001,robot_4,South,Central,83.07,4,2,0.46,4,2,0.13,0.0,3,17,0.081,34,138.78,134.78,500.0,3,273.2
run_1789853261,rnd_task_002,robot_3,North,North,42.16,2,1,0.46,4,1,0.17,0.02,9,58,0.171,39,328.42,324.42,500.0,7,537.34
run_1789853261,rnd_task_003,robot_2,North,North,14.74,2,0,0.46,4,1,0.16,0.05,8,52,0.178,35,325.78,321.78,500.0,5,449.56
run_1789853261,rnd_task_004,robot_1,South,Central,41.38,2,1,0.46,4,2,0.12,0.06,7,38,0.166,32,160.46,156.46,500.0,4,338.2
run_1789853261,rnd_task_005,robot_4,Central,North,0.54,0,2,0.46,4,2,0.03,0.46,5,30,0.196,5,113.64,109.64,500.0,5,214.78
run_1789853261,rnd_task_006,robot_1,North,North,6.84,2,0,0.46,4,1,0.0,0.18,7,32,0.195,5,131.86,127.86,500.0,6,235.8
run_1789853261,rnd_task_007,robot_2,South,South,35.27,2,1,0.46,4,1,0.27,0.04,14,84,0.132,32,823.62,819.62,500.0,11,998.82
run_1789853261,rnd_task_008,robot_4,North,North,0.67,0,1,0.46,4,1,0.35,0.02,15,84,0.135,32,755.88,751.88,500.0,10,981.04
run_1789853261,rnd_task_009,robot_3,Central,Central,56.42,2,1,0.46,4,1,0.02,0.0,4,18,0.088,4,98.74,94.74,500.0,4,297.12
run_1789853261,rnd_task_010,robot_1,Central,South,0.85,0,2,0.46,4,2,0.04,0.03,3,13,0.034,11,182.34,178.34,500.0,4,410.14
run_1789853261,rnd_task_011,robot_3,South,South,0.85,0,1,0.46,4,1,0.03,0.04,8,41,0.129,12,231.88,227.88,500.0,5,479.16
run_1789853261,rnd_task_012,robot_1,North,North,14.46,2,0,0.46,4,1,0.0,0.46,3,18,0.105,2,174.66,170.66,500.0,3,229.46
run_1789853261,rnd_task_013,robot_1,North,North,16.44,2,1,0.46,4,1,0.0,0.18,5,24,0.311,2,57.06,53.06,500.0,4,109.2
run_1789853261,rnd_task_014,robot_3,Central,North,0.98,0,2,0.46,4,2,0.07,0.26,8,42,0.2,22,159.94,155.94,500.0,6,320.18
run_1789853261,rnd_task_015,robot_1,Central,North,32.34,2,0,0.46,4,2,0.13,0.32,6,35,0.176,16,185.08,181.08,500.0,6,284.5
run_1789853261,rnd_task_016,robot_2,Central,South,102.13,4,2,0.46,4,2,0.0,0.18,6,31,0.122,9,145.9,141.9,500.0,5,360.64
run_1789853261,rnd_task_017,robot_4,North,North,13.21,2,0,0.46,4,1,0.09,0.08,5,25,0.162,8,99.96,95.96,500.0,4,246.2
run_1789853261,rnd_task_018,robot_3,South,North,49.12,4,2,0.46,4,2,0.06,0.12,8,36,0.134,5,310.72,306.72,500.0,5,402.72
run_1789853261,rnd_task_020,robot_4,Central,Central,71.34,2,1,0.46,4,1,0.02,0.38,9,47,0.177,9,169.98,165.98,500.0,3,406.04
run_1789853261,rnd_task_021,robot_2,South,South,0.51,0,1,0.46,4,1,0.0,0.18,5,24,0.169,2,39.98,35.98,500.0,2,213.06
run_1789860586,rnd_task_001,robot_1,North,South,6.0,1,2,0.46,4,2,0.04,0.0,5,29,0.085,19,408.52,404.52,500.0,6,538.72
run_1789860586,rnd_task_002,robot_4,Central,Central,40.25,2,0,0.46,4,1,0.02,0.0,2,11,0.076,10,141.72,137.72,500.0,3,209.2
run_1789860586,rnd_task_003,robot_3,South,Central,0.51,0,2,0.46,4,2,0.07,0.04,3,17,0.067,11,127.92,123.92,500.0,4,329.24
run_1789860586,rnd_task_004,robot_2,North,North,0.97,0,0,0.46,4,1,0.04,0.05,4,23,0.087,15,312.6,308.6,500.0,5,439.0
run_1789860586,rnd_task_005,robot_4,Central,North,57.08,2,1,0.46,4,2,0.03,0.3,5,30,0.088,13,230.46,226.46,500.0,6,475.42
run_1789860586,rnd_task_006,robot_3,North,South,52.46,4,2,0.46,4,2,0.07,0.0,7,48,0.114,13,392.78,388.78,500.0,8,629.04
run_1789860586,rnd_task_007,robot_2,South,South,11.72,2,0,0.46,4,1,0.03,0.0,7,35,0.133,5,204.62,200.62,500.0,6,390.66
run_1789860586,rnd_task_008,robot_1,Central,North,73.75,4,2,0.46,4,2,0.0,0.18,5,29,0.147,4,148.38,144.38,500.0,4,298.36
